X;Y;calle;tipocalle;angulo;tipo
729727.191;4362686.959;DEHESA;C/;272;9
734254.562;4352573.75399999972;"DELFINES, LOS";C/;297;2
734099.696;4352871.22599999979;"DELFINES, LOS";C/;298;3
725898.018;4371484.008;DENIA;C/;197;1
725808.142;4371441.11099999957;DENIA;C/;210;1
725698.61;4371378.61199999973;DENIA;C/;210;1
725961.58;4371503.86;DENIA;C/;197;1
726014.987;4371520.359;DENIA;C/;197;1
725586.202;4371314.42;DENIA;C/;210;1
725411.947;4370368.119;DERECHOS HUMANOS;C/;0;0
725466.397;4370361.359;DERECHOS HUMANOS;C/;0;0
725593.244;4372654.85599999968;DERECHOS;C/;315;1
725694.837;4372575.85599999968;DERECHOS;C/;327;1
725573.657;4372674.28299999982;DERECHOS;C/;315;4
725626.781;4372615.44199999981;DERECHOS;C/;308;4
725657.194;4372586.88399999961;DERECHOS;C/;349;4
725609.018;4372637.149;DERECHOS;C/;310;4
724407.421;4371343.87;DIBUJANTE MANUEL GAGO;C/;0;0
724468.97;4371313.72599999979;DIBUJANTE MANUEL GAGO;C/;154;3
722869.443;4380033.65799999982;DIEGO SEVILLA (CATEDRATIC);C/;34;1
727572.163;4373966.541;DIOGENES LOPEZ MECHO (METGE);C/;84;2
727568.732;4373933.43499999959;DIOGENES LOPEZ MECHO (METGE);C/;84;2
727554.616;4373771.563;DIOGENES LOPEZ MECHO (METGE);C/;86;2
727564.971;4373897.342;DIOGENES LOPEZ MECHO (METGE);C/;84;2
727575.936;4374002.49199999962;DIOGENES LOPEZ MECHO (METGE);C/;84;2
727580.993;4374074.064;DIOGENES LOPEZ MECHO (METGE);C/;84;3
727578.663;4374040.292;DIOGENES LOPEZ MECHO (METGE);C/;87;3
729363.302;4371230.94699999969;DIONISIO ROSELLO;C/;0;0
726325.976;4374584.098;DIPUTADA CLARA CAMPOAMOR;C/;136;1
726470.668;4374451.903;DIPUTADA CLARA CAMPOAMOR;C/;137;1
726281.268;4374624.47599999979;DIPUTADA CLARA CAMPOAMOR;C/;139;1
726387.702;4374533.995;DIPUTADA CLARA CAMPOAMOR;C/;138;1
726021.071;4370140.99899999984;DIPUTADO ISIDRO ESCANDELL;C/;32;4
726066.992;4370168.724;DIPUTADO ISIDRO ESCANDELL;C/;31;4
725413.591;4374021.15099999961;DIPUTADO RICARDO SAMPER;C/;178;9
725298.521;4373996.331;DIPUTADO RICARDO SAMPER;C/;199;2
723961.156;4373200.61;DIPUTAT LLUIS LUCIA;C/;0;0
723976.283;4373268.609;DIPUTAT LLUIS LUCIA;C/;0;0
723998.563;4373174.61;DIPUTAT LLUIS LUCIA;C/;0;0
724001.552;4373225.802;DIPUTAT LLUIS LUCIA;C/;0;0
724030.501;4373279.609;DIPUTAT LLUIS LUCIA;C/;0;0
724046.75;4373223.609;DIPUTAT LLUIS LUCIA;C/;71;1
724066.316;4373321.932;DIPUTAT LLUIS LUCIA;C/;122;4
726063.478;4370103.615;DIPUTAT MOLINA CONEJERO;C/;0;0
726114.681;4370018.08;DIPUTAT MOLINA CONEJERO;C/;0;0
726010.103;4370195.365;DIPUTAT MOLINA CONEJERO;C/;0;0
729632.608;4373945.463;DOCTOR ALVARO LOPEZ;C/;81;2
729582.489;4373667.661;DOCTOR ALVARO LOPEZ;C/;262;4
729533.209;4373305.036;DOCTOR ALVARO LOPEZ;C/;263;4
729551.537;4373451.738;DOCTOR ALVARO LOPEZ;C/;262;4
729564.881;4373545.32;DOCTOR ALVARO LOPEZ;C/;262;4
729610.825;4373857.23099999968;DOCTOR ALVARO LOPEZ;C/;261;4
729540.537;4373374.988;DOCTOR ALVARO LOPEZ;C/;262;4
729524.45;4373236.212;DOCTOR ALVARO LOPEZ;C/;262;4
729598.113;4373775.579;DOCTOR ALVARO LOPEZ;C/;262;4
723204.797;4379906.815;DOCTOR ANDRES PIQUER;C/;51;2
723248.734;4379958.315;DOCTOR ANDRES PIQUER;C/;49;2
723149.105;4379846.496;DOCTOR ANDRES PIQUER;C/;46;2
723188.718;4379888.10699999984;DOCTOR ANDRES PIQUER;C/;47;2
727370.245;4373102.097;DOCTOR BARTUAL MORET;C/;0;0
725172.591;4373026.35599999968;DOCTOR BELTRAN BIGORRA;C/;173;1
725094.435;4373036.35699999984;DOCTOR BELTRAN BIGORRA;C/;173;1
722897.485;4371771.377;DOCTOR BERENGUER FERRER;C/;0;0
722846.547;4371765.62799999956;DOCTOR BERENGUER FERRER;C/;0;0
722932.204;4371756.377;DOCTOR BERENGUER FERRER;C/;0;0
722951.111;4371801.626;DOCTOR BERENGUER FERRER;C/;0;0
722818.609;4371762.37799999956;DOCTOR BERENGUER FERRER;C/;0;0
722954.017;4371776.876;DOCTOR BERENGUER FERRER;C/;0;0
722916.329;4371736.127;DOCTOR BERENGUER FERRER;C/;0;0
722865.922;4371730.37799999956;DOCTOR BERENGUER FERRER;C/;0;0
722830.859;4371744.87799999956;DOCTOR BERENGUER FERRER;C/;0;0
722861.048;4371795.377;DOCTOR BERENGUER FERRER;C/;277;3
722929.329;4371787.126;DOCTOR BERENGUER FERRER;C/;276;3
722926.392;4371815.126;DOCTOR BERENGUER FERRER;C/;276;3
722951.196;4371710.784;DOCTOR BERENGUER FERRER;C/;277;3
723684.254;4373522.358;DOCTOR BLAY;C/;0;0
722312.503;4375754.058;DOCTOR BUEN;C/;138;2
723971.465;4373340.36199999973;DOCTOR CALATAYUD BAYA;C/;121;2
725451.824;4370420.269;DOCTOR CARLOS CABALLE LANCRY;C/;0;0
725274.525;4373215.49199999962;DOCTOR CHIARRI;C/;350;4
725554.075;4372714.052;DOCTOR COLLADO;C/;0;0
725544.275;4372689.35599999968;DOCTOR COLLADO;C/;309;2
725542.713;4372708.85599999968;DOCTOR COLLADO;C/;48;4
724442.427;4377259.85;DOCTOR CONSTANTINO GOMEZ;C/;169;2
724499.118;4377247.838;DOCTOR CONSTANTINO GOMEZ;C/;167;2
724578.149;4377229.55;DOCTOR CONSTANTINO GOMEZ;C/;169;2
724396.292;4377268.798;DOCTOR CONSTANTINO GOMEZ;C/;169;2
724357.222;4377281.275;DOCTOR CONSTANTINO GOMEZ;C/;348;4
725702.358;4370778.62299999967;DOCTOR DOMAGK;C/;351;3
724356.478;4377239.558;DOCTOR EMILI RAMON LLIN;C/;240;4
723578.987;4371852.371;DOCTOR ENRIQUE LOPEZ;C/;168;2
723537.3;4371861.121;DOCTOR ENRIQUE LOPEZ;C/;168;2
723475.206;4371874.371;DOCTOR ENRIQUE LOPEZ;C/;168;2
725155.842;4373903.665;DOCTOR FAUSTI BARBERA;C/;0;0
727417.036;4372161.167;DOCTOR FERRAN;C/;172;4
726518.524;4372462.853;DOCTOR FLEMING;C/;36;1
726485.349;4372438.09;DOCTOR FLEMING;C/;38;1
727307.897;4373449.90699999966;DOCTOR GARCIA BRUSTENGA;C/;295;2
727349.044;4373407.909;DOCTOR GARCIA BRUSTENGA;C/;318;2
727263.478;4373470.166;DOCTOR GARCIA BRUSTENGA;C/;318;3
728178.798;4373030.762;DOCTOR GARCIA DONATO;C/;178;4
728136.061;4373031.667;DOCTOR GARCIA DONATO;C/;182;4
728092.709;4373032.57199999969;DOCTOR GARCIA DONATO;C/;178;4
725299.055;4371316.115;DOCTOR GIL Y MORTE;C/;209;1
725374.291;4371426.43499999959;DOCTOR GIL Y MORTE;C/;254;1
727024.466;4373447.598;DOCTOR GOMEZ FERRER;C/;46;1
726941.01;4373251.855;DOCTOR GOMEZ FERRER;C/;71;1
727067.542;4373493.801;DOCTOR GOMEZ FERRER;C/;47;1
726975.736;4373351.102;DOCTOR GOMEZ FERRER;C/;71;1
726997.604;4373413.78199999966;DOCTOR GOMEZ FERRER;C/;71;1
729723.736;4371507.15799999982;DOCTOR J.J. DOMINE;C/;27;1
729694.281;4371502.31;DOCTOR J.J. DOMINE;C/;309;1
729651.546;4371457.144;DOCTOR J.J. DOMINE;C/;43;1
729814.653;4371549.209;DOCTOR J.J. DOMINE;C/;25;1
729765.346;4371526.86199999973;DOCTOR J.J. DOMINE;C/;23;1
729530.026;4371323.302;DOCTOR J.J. DOMINE;C/;50;2
729644.4;4371464.84399999958;DOCTOR J.J. DOMINE;C/;233;4
729712.009;4371527.575;DOCTOR J.J. DOMINE;C/;217;4
729763.277;4371550.531;DOCTOR J.J. DOMINE;C/;198;4
729742.85;4371530.206;DOCTOR J.J. DOMINE;C/;112;4
729786.046;4371546.37;DOCTOR J.J. DOMINE;C/;77;4
725864.339;4375109.35;DOCTOR JAIME SEGARRA;C/;0;0
729176.347;4372064.31;DOCTOR JOSEP MARIA PAREDES SANTOMA;C/;0;0
727212.484;4372672.013;DOCTOR JUAN REGLA;C/;344;4
726481.063;4369938.474;DOCTOR JULIAN CELMA;C/;0;0
726108.205;4371450.109;DOCTOR LANDETE;C/;0;0
